"id","PD","LGD","EAD","Expected_Loss"
"349297","0.4119080560718055","0.5350744012769445","5000","1102.0072824188571"
"349389","0.35717406568890153","0.4976970871890345","4000","711.0579684513247"
"349525","0.33661334330305825","0.5041682283228164","7500","1272.8231469219213"
"349607","0.47958974646935826","0.5080568365439659","7500","1827.4413707260862"
"349789","0.4526975395670638","0.5372757511516968","5000","1216.117053077096"
"350044","0.4506900913808156","0.5504143313849824","7500","1860.4971398190619"
"350153","0.4638070084973077","0.5441411723404276","2100","529.9906276212065"
"350412","0.3669170291812275","0.4986680248153017","2000","365.93958042580226"
"350705","0.4418287103823988","0.5122755872556829","7000","1584.3664345429506"
"350713","0.4270203066051955","0.5333899418470556","4000","911.0733460306283"
"351023","0.45030525035103286","0.5358825827333324","7500","1809.8305543236852"
"351230","0.40153571263344634","0.4978687686033828","3000","599.7362723972872"
"351355","0.37753653626423544","0.5551785201419992","6000","1257.6010530162866"
"351406","0.3815129276509107","0.5385335228796817","7000","1438.2025066639026"
"351780","0.23050524662480065","0.49339302926164263","7000","796.1077732503869"
"351835","0.5001235249883647","0.5686284908622861","6500","1848.499154182594"
"352021","0.3933341454117142","0.5588873906418358","7500","1648.7212063461702"
"352047","0.36104019010194854","0.507058753806007","5600","1025.1840976550761"
"352080","0.372734956601556","0.5327568016401297","3000","595.7312500155526"
"352130","0.35720828167032004","0.5379019481474009","2300","441.9289703911565"
"352189","0.45826371436509383","0.5173797170096255","6000","1422.5781051239526"
"352258","0.47932677575787697","0.5300772119250685","15000","3811.2030134215192"
"352346","0.37465713445130244","0.5201477430130136","10100","1968.2583351745384"
"352378","0.42699569054721664","0.5246617686392556","10050","2251.484557748622"
"352661","0.4074455777486954","0.5346968963805623","4450","969.4764921046457"
"352725","0.4668051006319922","0.5443497055962964","5400","1372.1681831393219"
"353195","0.45176008017129565","0.5518217270963072","6300","1570.5334743417304"
"353366","0.4072336250810452","0.5309669482506129","7050","1524.4045456969334"
"353675","0.5519867095882637","0.571466342245446","4900","1545.6649468928713"
"353886","0.37610506301764124","0.504362244938064","2375","450.52133555085527"
"354245","0.5468421057754262","0.5496125123351963","4375","1314.9117782758176"
"355666","0.3279103353452921","0.5487182235446493","4300","773.7006197781753"
"355876","0.499874367217804","0.548846457881819","4200","1152.287958500311"
"356125","0.39962448668080386","0.5178873357546551","3500","724.3616124830511"
"356159","0.440088929327645","0.5318175417830736","4500","1053.2115565243782"
"356546","0.3811024173495321","0.5250796599173108","7500","1500.81845771668"
"356756","0.45891467286006604","0.5251971027783512","1000","241.02065660858153"
"357184","0.5035607143114871","0.5971840936419559","7500","2255.3883657735096"
"357595","0.31853464313336477","0.5044507973234943","4200","674.8772297558785"
"357812","0.43691735197613357","0.5501722326969104","4700","1129.785036691437"
"357867","0.448616979241485","0.5309188482193612","3000","714.5376297316149"
"357881","0.37272170297584795","0.5355111759603935","7500","1496.9747809991763"
"357886","0.2900518179281112","0.5098479694729297","1500","221.8234956188691"
"358280","0.48097221944803337","0.5807928151547214","7500","2095.089070083283"
"358470","0.33240139859683704","0.5178097774966518","11250","1936.3578102787956"
"358509","0.2784036765884298","0.5177601292598466","4000","576.5852943073677"
"358548","0.4870436878720805","0.5541357528013313","7500","2024.16240469599"
"358778","0.4194996169670978","0.5158033956673381","8000","1731.034615302214"
"358873","0.2950924537934625","0.4951132879635339","1000","146.1041950509084"
"359183","0.48100713750199753","0.5610171606320353","15000","4047.798877876705"
"359243","0.4394098390439003","0.5697778986513462","6500","1627.3790957915382"
"359401","0.48632486688831356","0.5709170486130603","6000","1665.9069460260923"
"359543","0.37820555576442205","0.5110566367187405","18000","3479.1202677115366"
"359600","0.475599113166419","0.47013498724598135","15000","3353.9367450404166"
"359689","0.4710378502480701","0.5171691981415251","10000","2436.0626730710214"
"359757","0.7262856874800567","0.577390101997783","20000","8387.003343472797"
"359789","0.4497340082645195","0.5288415570712286","12000","2854.0563983819193"
"359903","0.4686672780692256","0.5122692155104205","15000","3601.2572830788945"
"360185","0.421785463888133","0.5646297065365865","10225","2435.11036257227"
"360350","0.38185856035170784","0.5319573563672905","15000","3046.987054063709"
"360494","0.49942314719847536","0.5547678344063308","15000","4155.958467355385"
"360521","0.4748478367879764","0.550939254797574","7550","1975.1729657336684"
"360708","0.4475638002684016","0.5933047558545324","6500","1726.0212531092095"
"360984","0.4317215142188513","0.529653133314016","2400","548.7903665402066"
"361003","0.4357323749971589","0.5539494055607275","10000","2413.7369011324017"
"361289","0.5571101482524756","0.563527669724696","8000","2511.57586899758"
"361549","0.42219643410948204","0.5262308961741665","3000","666.5184236489105"
"361726","0.43342492494187534","0.6282840367327401","5375","1463.6875428639817"
"361755","0.452536931567629","0.5627236978453619","8000","2037.2260443466375"
"361859","0.40778288804494456","0.543284239339817","10000","2215.4201614729145"
"361904","0.5234091418914861","0.5503015650901808","8000","2304.2629597231467"
"362153","0.3939612014439853","0.502788271298436","6000","1188.4744285960576"
"362159","0.4060159527918029","0.516934911420552","1600","335.8141129468187"
"362272","0.3901284701387254","0.5497737649455048","2400","514.7577548174328"
"362317","0.5934465007123261","0.5656742174023656","7000","2349.8816940243223"
"362393","0.43368555531769226","0.5393587923060223","13300","3111.031160844338"
"362395","0.5111682774911489","0.537792334482259","6500","1786.8654782240608"
"362601","0.47622030718802544","0.5559631375706762","4000","1059.0437446365033"
"362852","0.40108222137774685","0.5460972009764906","2400","525.6717082939697"
"363092","0.5477007657490047","0.5775733520307202","14000","4428.72314056823"
"363131","0.5613844084394936","0.52495043205181","5425","1598.7420085842311"
"363247","0.46639124950264443","0.5413054778327815","6000","1514.7608290143417"
"363433","0.4300624667073","0.5155792716813247","5000","1108.6564668121184"
"363701","0.6308382806121807","0.6318172869811128","15000","5978.61796470327"
"363758","0.3281198903541608","0.5057218673653201","6000","995.6244220176616"
"363765","0.39212933321476484","0.5216751100958089","1500","306.8461696149129"
"363803","0.4023335014513516","0.5321028248854821","5000","1070.413963341657"
"363811","0.238320021961422","0.5284088382997928","12000","1511.1648713785933"
"363859","0.6762108520843786","0.606346192320421","7750","3177.6385340951056"
"364154","0.3599071700955926","0.5736302854059043","7200","1486.4662994512762"
"364420","0.49307901358460016","0.5537793040566684","4800","1310.6733743415766"
"364451","0.4277592239612097","0.21826889540055436","5000","466.8326665570579"
"364454","0.28138213269999424","0.5599663159520906","9600","1512.6193557384772"
"364550","0.3776734950361269","0.5262396404804764","6400","1271.979291179625"
"364557","0.475939884261636","0.5369619492785831","3000","766.6848239776539"
"364585","0.46005435411589324","0.5400975973696095","3200","795.1176042157487"
"364713","0.41766969476467675","0.5362969437722588","6000","1343.96988485153"
"364755","0.27921209861451124","0.5003841189727318","10000","1397.1329997174971"
"364909","0.5125952110568129","0.5655329867997095","5000","1449.4475036409347"
"364922","0.26779411387094465","0.5217645195099161","12000","1676.7056058174865"
"365014","0.2893853790123798","0.53227512474656","8000","1232.2611097091603"
"365199","0.5766014064608631","0.6234189646699388","25000","8986.606296076547"
"365326","0.3490940098655616","0.582446966962551","12000","2439.9449667718945"
"365566","0.5681315080908156","0.5607033847075793","17600","5606.537368001535"
"365595","0.45022786110023316","0.5248605658318383","1800","425.352329874588"
"365632","0.38121428291659365","0.5087471081677617","15000","2909.1249603909596"
"366004","0.49912057412328625","0.5434447250538944","4000","1084.9777726926848"
"366092","0.26816144328280644","0.5745107058502674","12600","1941.1764127841182"
"366128","0.3223550062713435","0.5132589892029469","4000","661.8064187333574"
"366198","0.4231882373718012","0.5387873396622423","5600","1276.8474017034753"
"366231","0.48845467914344076","0.5940389391506101","1000","290.16109942152116"
"366248","0.5896277234849884","0.612560665790841","2450","884.8977396234208"
"366342","0.5454351503243402","0.6020707067707536","10000","3283.9052645338775"
"366380","0.39416496865128126","0.5367281065059708","3000","634.6782518255626"
"366404","0.3941642545747479","0.5321127279574113","3200","671.1674136482196"
"366533","0.41298405259575033","0.5617586815508817","5050","1171.58675328303"
"366563","0.5167166458657364","0.5651837726128975","12000","3504.478359387354"
"366620","0.2406113180237509","0.47597981344262535","9000","1030.7351723861625"
"366655","0.5194432636484376","0.5585511154836299","20000","5802.712286825842"
"366783","0.41600974707965566","0.5282924653661594","1375","302.19037048896257"
"366913","0.5395136036809529","0.5618638566232697","7000","2121.9323584542894"
"367108","0.4828730798968608","0.5413249577473158","2000","522.7824991449689"
"367176","0.6308003236661006","0.6763934300788988","10000","4266.691946193934"
"367379","0.4295872843373443","0.5435780441482376","4800","1120.868235893023"
"367464","0.2978278813957157","0.5258107694776734","10000","1566.0110748858651"
"367643","0.4569497860311823","0.5368896903150464","1500","367.9974436677123"
"367791","0.47755717430837996","0.5732974434020075","10000","2737.823071092811"
"368223","0.28847132779700413","0.5435553729334318","15000","2352.0021024195426"
"368243","0.3052478703255814","0.5271464320952728","9600","1544.7391271693832"
"368374","0.42566670806433016","0.566611941731937","12000","2894.25407984366"
"368432","0.381258593234131","0.5368058196147442","15000","3069.927474393181"
"368765","0.42077980083464994","0.5623442441313627","5000","1183.115495230533"
"369118","0.44739874822159686","0.5489479384527244","13000","3192.782066533476"
"369275","0.5581373109740264","0.5297355513998622","1525","450.8893936831349"
"369320","0.550402150394073","0.5219862071971647","13000","3734.930301925753"
"369360","0.3356543237373957","0.5273976651494042","1200","212.42796796368566"
"369434","0.48236895707931693","0.5367985279047451","5000","1294.6747303356226"
"369673","0.5983270936138788","0.5431609621577841","15000","4874.818797785774"
"369880","0.4770817863837624","0.5707681561163073","14000","3812.243281433077"
"369882","0.43657370447479993","0.5496163208223551","14000","3359.2724650971595"
"369965","0.34144951226520204","0.5081099883925024","7300","1266.5055263099912"
"369981","0.5718444309414217","0.5543598534991617","15000","4755.11392441497"
"370055","0.37198063194871755","0.5263298497268336","9600","1879.5312971026667"
"370141","0.3173566166239592","0.5286210871959804","14000","2348.6595959203337"
"370696","0.3584938922428148","0.5636549694251581","10000","2020.668638712297"
"370875","0.44859126126294435","0.5585637995294405","6500","1628.6844556237718"
"371011","0.39685392413420795","0.5465791463677774","10000","2169.1207908597808"
"371029","0.2643560343647079","0.5370557899077372","6000","851.8436331156906"
"371299","0.3801798193714019","0.5490052321709753","5000","1043.6035500035796"
"371505","0.561895467766393","0.5360180650040446","12000","3614.233456400214"
"371779","0.5051638660893492","0.5512560482947104","10000","2784.7463656169293"
"371879","0.530676434437717","0.5628822289938511","15000","4480.625014362171"
"371908","0.5069600337127942","0.5632549978130804","1600","456.87643628835053"
"371993","0.4567822701965726","0.5495551920443676","10000","2510.2706822033965"
"372049","0.35270771092858233","0.5323966800825306","4200","788.6777402191218"
"372193","0.36371719245648126","0.5151983506000456","8350","1564.6772552811285"
"372378","0.5289751694409519","0.5657082116917591","5000","1496.2279856689308"
"372505","0.48921082727911125","0.5591189781198059","1600","437.6432925335065"
"372540","0.5165564377994554","0.5255951851892776","15000","4072.493648788775"
"372610","0.557411593427077","0.5619722712499252","6500","2036.1240846651533"
"372766","0.47931424900027575","0.5803712169901556","14000","3894.5227161821754"
"373255","0.5960166153305584","0.6298233779939473","15000","5630.77797012017"
"373258","0.3019613618174868","0.5364182855559635","4000","647.910384041121"
"373291","0.4490225491447224","0.541676152747654","5000","1216.1240345882882"
"373384","0.42658642827504634","0.5520030166998816","9000","2119.2929576194792"
"373398","0.5070533024930257","0.5768424329717883","7500","2193.673954923428"
"373422","0.49902569545896247","0.5735512351756443","5000","1431.0840200743644"
"373485","0.35217536135250305","0.5393049336822788","2000","379.85981979748846"
"373603","0.41055306635679323","0.5350972186404167","2400","527.2459293883547"
"373874","0.3319109545557446","0.5302023539173811","6600","1161.4677980163767"
"373881","0.24586666622033393","0.5164950984880915","5000","634.9446399220504"
"373952","0.4019129466240866","0.541642248719212","5800","1262.6195867532422"
"373988","0.32365517615974315","0.5393775452738829","15000","2618.5850164834264"
"374102","0.5038333925746408","0.5440487119443118","15000","4111.648623971491"
"374171","0.406791753395106","0.5639956170456","6000","1376.572595790806"
"374325","0.5528488117313188","0.5603442381847376","4200","1301.0997142118777"
"374466","0.4871299232996018","0.5283867962964058","15000","3860.895293285858"
"374480","0.5623069614878922","0.5531135098164355","15000","4665.293655941749"
"374940","0.29054313706184376","0.5401032423128767","15000","2353.849355382845"
"375174","0.2542377383264006","0.4935397282254955","4000","501.90569711310565"
"375466","0.5512853419924517","0.59198489500379","6000","1958.1155717791798"
"375517","0.48342374805985244","0.5378084046689343","3000","779.9680641694381"
"376101","0.6812193362011236","0.5926128738469575","15000","6055.490228193969"
"376314","0.3741526184046058","0.547531553244701","10000","2048.6036430564573"
"376318","0.4555663488096957","0.5754031769305807","6800","1782.5134059727952"
"376408","0.6868221117778781","0.6129219921735577","8000","3367.747016157976"
"376478","0.49045215758620475","0.5690732886629869","10000","2791.03222249439"
